#==========================================================
# Calorimeter DMAP version 0.9, 31-March-2020 
# Authors: S.Miscetti, D.Pasciuto
#===========================================================
#Calpoi-Disk-PhiD-Crate-Board-Sensor-Chan-IXnum-IYnum-CryId
#===========================================================
 122    0    0     3     0     0     14     1    30   635 
 123    0    0     3     0     1      5     1    30   635 
 124    0    0     4     3     0     19     1    31   579 
 125    0    0     4     3     1      0     1    31   579 
 126    0    0     4     3     0     15     1    32   580 
 127    0    0     4     3     1      4     1    32   580 
 128    0    0     4     2     0     18     1    33   500 
 129    0    0     4     2     1      1     1    33   500 
 130    0    0     4     2     0     13     1    34   312 
 131    0    0     4     2     1      6     1    34   312 
 132    0    0     4     1     0     15     1    35   409 
 133    0    0     4     1     1      4     1    35   409 
 134    0    0     4     0     0     15     1    36   503 
 135    0    0     4     0     1      4     1    36   503 
 136    0    0     1     3     0     17     1     4   552 
 137    0    0     1     3     1      2     1     4   552 
 138    0    0     1     3     0     14     1     5   553 
 139    0    0     1     3     1      5     1     5   553 
 140    0    0     1     1     0     17     1     6   612 
 141    0    0     1     1     1      2     1     6   612 
 142    0    0     1     1     0     14     1     7   613 
 143    0    0     1     1     1      5     1     7   613 
 144    0    0     1     1     0     12     1     8   614 
 145    0    0     1     1     1      7     1     8   614 
 146    0    0     1     0     0     17     1     9   615 
 147    0    0     1     0     1      2     1     9   615 
 148    0    1     0     2     0     15    10     1   458 
 149    0    1     0     2     1      4    10     1   458 
 150    0    1     1     0     0      7    10    10   260 
 151    0    1     1     0     1     12    10    10   260 
 152    0    1     1     0     0      6    10    11   259 
 153    0    1     1     0     1     13    10    11   259 
 154    0    1     1     0     0      3    10    12   258 
 155    0    1     1     0     1     16    10    12   258 
 156    0    1     2     2     0      5    10    13   257 
 157    0    1     2     2     1     14    10    13   257 
 158    0    1     2     2     0      3    10    14   256 
 159    0    1     2     2     1     16    10    14   256 
 160    0    1     2     1     0      7    10    15   347 
 161    0    1     2     1     1     12    10    15   347 
 162    0    1     2     1     0      8    10    16   346 
 163    0    1     2     1     1     11    10    16   346 
 164    0    1     2     0     0      7    10    17   167 
 165    0    1     2     0     1     12    10    17   167 
 166    0    1     2     0     0      9    10    18   252 
 167    0    1     2     0     1     10    10    18   252 
 168    0    1     2     0     0      2    10    19   165 
 169    0    1     2     0     1     17    10    19   165 
 170    0    1     0     3     0     10    10     2   367 
 171    0    1     0     3     1      9    10     2   367 
 172    0    1     3     3     0      7    10    20   342 
 173    0    1     3     3     1     12    10    20   342 
 174    0    1     3     3     0      3    10    21   341 
 175    0    1     3     3     1     16    10    21   341 
 176    0    1     3     2     0      6    10    22   248 
 177    0    1     3     2     1     13    10    22   248 
 178    0    1     3     2     0      3    10    23   247 
 179    0    1     3     2     1     16    10    23   247 
 180    0    1     3     1     0      7    10    24   246 
 181    0    1     3     1     1     12    10    24   246 
 182    0    1     3     1     0      3    10    25   245 
 183    0    1     3     1     1     16    10    25   245 
 184    0    1     3     1     0      0    10    26   244 
 185    0    1     3     1     1     19    10    26   244 
 186    0    1     4     3     0      7    10    27    77 
 187    0    1     4     3     1     12    10    27    77 
 188    0    1     4     2     0      7    10    28     6 
 189    0    1     4     2     1     12    10    28     6 
 190    0    0     4     2     0      4    10    29     1 
 191    0    0     4     2     1     15    10    29     1 
 192    0    0     0     3     0      7    10     3   275 
 193    0    0     0     3     1     12    10     3   275 
 194    0    0     4     1     0      6    10    30    18 
 195    0    0     4     1     1     13    10    30    18 
 196    0    0     4     1     0      2    10    31    64 
 197    0    0     4     1     1     17    10    31    64 
 198    0    0     4     0     0      3    10    32   143 
 199    0    0     4     0     1     16    10    32   143 
